State,year_month,Severity_1,Severity_2,Severity_3,Severity_4,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Pressure_High,Pressure_Low,Pressure_Moderate,TrafficStuckTime_High,TrafficStuckTime_Low,TrafficStuckTime_Moderate,TrafficStuckTime_VeryHigh,TrafficStuckTime_VeryLow,Temperature_High,Temperature_Low,Temperature_Moderate,Temperature_VeryHigh,Temperature_VeryLow,Temperature_VeryVeryLow,Month,Year
SC,2018-07,1.0,3016.0,1039.0,17.0,719.0,821.0,92.0,155.0,743.0,890.0,653.0,432.0,4.0,3637.0,31.0,345.0,1054.0,70.0,2573.0,2374.0,1.0,1600.0,98.0,0.0,0.0,07,2018
SC,2018-08,1.0,3125.0,969.0,14.0,878.0,708.0,62.0,93.0,945.0,599.0,824.0,275.0,2.0,3832.0,15.0,366.0,1204.0,37.0,2487.0,2045.0,7.0,1965.0,92.0,0.0,0.0,08,2018
SC,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,2018
SC,2018-10,1.0,3840.0,1186.0,37.0,887.0,998.0,246.0,171.0,671.0,1058.0,1033.0,1719.0,2.0,3343.0,31.0,654.0,1575.0,17.0,2787.0,820.0,1410.0,2665.0,169.0,0.0,0.0,10,2018
SC,2018-11,1.0,3209.0,1060.0,13.0,1001.0,857.0,84.0,142.0,623.0,814.0,762.0,921.0,0.0,3362.0,215.0,1129.0,1551.0,24.0,1364.0,7.0,2886.0,1231.0,122.0,37.0,0.0,11,2018
SC,2018-12,1.0,2963.0,1091.0,26.0,899.0,947.0,197.0,144.0,633.0,620.0,641.0,1486.0,292.0,2303.0,23.0,1003.0,1823.0,11.0,1221.0,0.0,3350.0,585.0,71.0,75.0,0.0,12,2018
SC,2019-01,1.0,3383.0,968.0,35.0,750.0,674.0,149.0,210.0,900.0,803.0,901.0,1718.0,0.0,2669.0,26.0,1031.0,2310.0,22.0,998.0,0.0,3387.0,639.0,54.0,307.0,0.0,01,2019
SC,2019-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2019
SC,2019-03,4.0,3344.0,777.0,17.0,1054.0,593.0,192.0,162.0,729.0,667.0,745.0,1968.0,1.0,2173.0,560.0,571.0,1866.0,568.0,577.0,14.0,2692.0,1352.0,41.0,38.0,5.0,03,2019
SC,2019-04,2.0,3665.0,1111.0,49.0,936.0,994.0,156.0,184.0,711.0,1002.0,844.0,197.0,2500.0,2130.0,1030.0,366.0,2403.0,735.0,293.0,542.0,1174.0,3056.0,43.0,1.0,11.0,04,2019
SC,2019-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2019
SC,2019-06,1.0,3518.0,893.0,37.0,976.0,827.0,324.0,177.0,735.0,743.0,667.0,54.0,2321.0,2074.0,817.0,368.0,2261.0,633.0,370.0,2356.0,22.0,2010.0,61.0,0.0,0.0,06,2019
SC,2019-07,4.0,3865.0,880.0,27.0,768.0,975.0,279.0,253.0,717.0,922.0,862.0,83.0,2175.0,2518.0,1227.0,409.0,1987.0,802.0,351.0,3246.0,3.0,1455.0,72.0,0.0,0.0,07,2019
SC,2019-08,4.0,4001.0,855.0,32.0,1191.0,768.0,85.0,116.0,1081.0,833.0,818.0,71.0,2516.0,2305.0,1132.0,399.0,2137.0,889.0,335.0,3033.0,12.0,1757.0,90.0,0.0,0.0,08,2019
SC,2019-09,4.0,4076.0,900.0,48.0,1062.0,1259.0,71.0,54.0,775.0,969.0,838.0,149.0,2366.0,2513.0,1184.0,377.0,1975.0,1012.0,480.0,3030.0,68.0,1843.0,87.0,0.0,0.0,09,2019
SC,2019-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
SC,2019-11,2.0,5031.0,843.0,21.0,1501.0,1004.0,171.0,118.0,963.0,1043.0,1097.0,321.0,2513.0,3063.0,1257.0,411.0,2194.0,1417.0,618.0,0.0,4277.0,1504.0,58.0,58.0,0.0,11,2019
SC,2019-12,4.0,4984.0,716.0,65.0,1137.0,1361.0,187.0,268.0,805.0,1215.0,796.0,467.0,2427.0,2875.0,1189.0,533.0,1690.0,1614.0,743.0,1.0,4266.0,1293.0,88.0,121.0,0.0,12,2019
NE,2016-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
NE,2016-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2016
NE,2016-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2016
NE,2016-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
NE,2016-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
NE,2016-06,3.0,602.0,92.0,2.0,127.0,101.0,17.0,20.0,147.0,130.0,157.0,17.0,0.0,682.0,6.0,77.0,53.0,40.0,523.0,458.0,4.0,237.0,0.0,0.0,0.0,06,2016
NE,2016-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
NE,2016-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,2016
NE,2016-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,2016
NE,2016-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2016
NE,2016-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2016
NE,2016-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2016
NE,2017-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
NE,2017-02,1.0,454.0,76.0,5.0,116.0,75.0,4.0,4.0,92.0,101.0,144.0,110.0,0.0,426.0,0.0,73.0,15.0,34.0,414.0,0.0,279.0,49.0,2.0,206.0,0.0,02,2017
NE,2017-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2017
NE,2017-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2017
NE,2017-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2017
NE,2017-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
NE,2017-07,2.0,341.0,52.0,15.0,86.0,92.0,6.0,7.0,70.0,58.0,91.0,2.0,0.0,408.0,6.0,143.0,27.0,38.0,196.0,229.0,0.0,174.0,7.0,0.0,0.0,07,2017
NE,2017-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,2017
NE,2017-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09,2017
NE,2017-10,1.0,416.0,160.0,4.0,89.0,140.0,2.0,0.0,110.0,125.0,115.0,110.0,1.0,470.0,1.0,191.0,18.0,11.0,360.0,7.0,325.0,241.0,0.0,8.0,0.0,10,2017
NE,2017-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2017
NE,2017-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2017
NE,2018-01,1.0,475.0,121.0,15.0,111.0,111.0,4.0,6.0,119.0,127.0,134.0,296.0,44.0,272.0,0.0,332.0,50.0,39.0,191.0,0.0,218.0,0.0,5.0,360.0,29.0,01,2018
NE,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
NE,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03,2018
NE,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
NE,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
NE,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2018
